image_path,label,class_name,dataset,source,generator,original_split,width,height,content_hash,split
data/raw/CIFAKE/train/FAKE/3431 (8).jpg,1,fake,cifake,cifake,unknown,train,32,32,0d59830c2dee2b9238b620acef3f863ce2f31151ee05bff0a9c07515dda6453d,train
data/raw/CIFAKE/train/FAKE/1613 (8).jpg,1,fake,cifake,cifake,unknown,train,32,32,bb753c4acc7c5c60e55acb7b89bf3d141a6f6af0329d6df351b9ae2f06ea4650,train
data/raw/CIFAKE/train/REAL/0914 (4).jpg,0,real,cifake,cifake,unknown,train,32,32,b1e24ce6d500ed19ed9af967023e48234f2e101c85cefa62dc7e5948f15685c1,train
data/raw/CIFAKE/train/FAKE/4770 (10).jpg,1,fake,cifake,cifake,unknown,train,32,32,35f284fb1d61de4989024bd2ba71ef03b1fd7d75f7fbc2a231324206cb04c677,train
data/raw/CIFAKE/train/FAKE/1999 (8).jpg,1,fake,cifake,cifake,unknown,train,32,32,e57affeee137c6d201fa2007aa3efa8b1e483b457fc3b348c40f92c7198686b9,train
data/raw/CIFAKE/train/REAL/4544 (7).jpg,0,real,cifake,cifake,unknown,train,32,32,e37f4775d4108710f6cc4bbdf63040e03213a5e653f1667c388da01201d8e270,train
data/raw/CIFAKE/train/FAKE/2915 (5).jpg,1,fake,cifake,cifake,unknown,train,32,32,6b3a099b325e2eaaa271cada8a0c00215415c8988b35e4ae34bc0705ba748491,train
data/raw/CIFAKE/train/REAL/1526 (6).jpg,0,real,cifake,cifake,unknown,train,32,32,209991569cb5576f540973bf1406db8e7185e7f0e959f6565615bf8e7be373af,train
data/raw/CIFAKE/train/FAKE/5490 (9).jpg,1,fake,cifake,cifake,unknown,train,32,32,b6a065e59fc93a85db9906f1de0a062f8fa545c15bb3e010122ce357b07a0b4d,train
data/raw/CIFAKE/train/FAKE/4523 (3).jpg,1,fake,cifake,cifake,unknown,train,32,32,0ff461a71c99a61cdc3be89bd78912ab42604d30f81dda9e728c46aca2d3a344,train
data/raw/CIFAKE/train/REAL/0999 (3).jpg,0,real,cifake,cifake,unknown,train,32,32,9b661396e23b1d85abe1341131aa8ef7d5e51f87de8fb179bc5e8f340d23e9b5,train
data/raw/CIFAKE/train/FAKE/4966 (4).jpg,1,fake,cifake,cifake,unknown,train,32,32,a03bafab1b2ec9acd6484f885a04b63fad5e9947745450f834d6510b0fc2a87a,train
data/raw/CIFAKE/train/FAKE/1549 (3).jpg,1,fake,cifake,cifake,unknown,train,32,32,16586f2c00765d233383909b5ad0520d9b72a95c40b92232cd132f32c36788d3,train
data/raw/CIFAKE/train/REAL/3303 (8).jpg,0,real,cifake,cifake,unknown,train,32,32,04c1db63cbf77506be713297273da8321f039b07c828ab793ad3b3a5db4b4e8e,train
data/raw/CIFAKE/train/FAKE/3594 (5).jpg,1,fake,cifake,cifake,unknown,train,32,32,dd50dcb63deef7cc94844a93288aff883ac6a832aff44442ed54bce01e001496,train
data/raw/CIFAKE/train/FAKE/5061.jpg,1,fake,cifake,cifake,unknown,train,32,32,bc0134f48fffa6b4a45fe28ee0b313bf48ecfc9b5093955c67b43b4a81c01798,train
data/raw/CIFAKE/train/REAL/2780 (5).jpg,0,real,cifake,cifake,unknown,train,32,32,25559d20f7a5a160a79b3efcfbcc9b085d763ab9e775d50390c6ac96623039fc,train
data/raw/CIFAKE/train/REAL/3005 (3).jpg,0,real,cifake,cifake,unknown,train,32,32,eb5fd257a19373b3274288f642235f2f3be455fb01cb4689722390ed628d389e,train
data/raw/CIFAKE/train/REAL/2078 (10).jpg,0,real,cifake,cifake,unknown,train,32,32,2fc9c8b326770264e2d00643ea11e8cc4cf803894ff0f34686766d08fcea4ae8,train
data/raw/CIFAKE/train/FAKE/5809 (6).jpg,1,fake,cifake,cifake,unknown,train,32,32,bcdbc327665af708ae63c0c8303d07384d3f3555042dcf623f468498a9accc14,train
data/raw/CIFAKE/train/REAL/3835 (9).jpg,0,real,cifake,cifake,unknown,train,32,32,2df56d631e2205131f47cc896e2ad0aad8e967588d764548ad1478dfb4d688b6,train
data/raw/CIFAKE/train/FAKE/2518 (2).jpg,1,fake,cifake,cifake,unknown,train,32,32,22a42e1a7fb8cf27f49f1886d6ea6aa62f3fb9ba3b341a0ba89e4dcd37c90635,train
data/raw/CIFAKE/train/FAKE/3345 (5).jpg,1,fake,cifake,cifake,unknown,train,32,32,eb2abe4ec33580d3fb85753a8bca8c1aaf106231a7e0d7f72fab5673ebcea55e,train
data/raw/CIFAKE/train/FAKE/3176 (8).jpg,1,fake,cifake,cifake,unknown,train,32,32,8ed13a4ad5dae64597ccc6b2c24dd96186e401c1864648f5168c2c7571e2f70a,train
data/raw/CIFAKE/train/FAKE/5990 (10).jpg,1,fake,cifake,cifake,unknown,train,32,32,94a6c8d777cc957eb32cc3d86772ba55ef64c84df35fa9596201a8ec969619f0,train
data/raw/CIFAKE/train/REAL/2334 (10).jpg,0,real,cifake,cifake,unknown,train,32,32,d8ab08daf74d0cae28f5b4a0a5452702654306b739f9951366938a651ca554d7,train
data/raw/CIFAKE/train/FAKE/3254 (2).jpg,1,fake,cifake,cifake,unknown,train,32,32,1b49af81184627d012e4080145159a9e7697e304ec8a84f12248cff26265873d,train
data/raw/CIFAKE/train/REAL/3100.jpg,0,real,cifake,cifake,unknown,train,32,32,9de9f0e4acaee231ca9dfe33fa11586be30c3c4afaf853d89f5d87d7f2e93e3a,train
data/raw/CIFAKE/train/REAL/4192 (10).jpg,0,real,cifake,cifake,unknown,train,32,32,7b70776a27220973f0c55e9959ac31509634a86892352e6b26f3803636e62f73,train
data/raw/CIFAKE/train/FAKE/3296 (2).jpg,1,fake,cifake,cifake,unknown,train,32,32,4f89406d1088d0cab59e57f11483a3864eb4a50bd4637bef2b2d72bd3e23e9a5,train
data/raw/CIFAKE/train/REAL/2658 (3).jpg,0,real,cifake,cifake,unknown,train,32,32,b2aa71593e3a83d372bea7ab396ad184f66748e799e602ece03da835def09295,train
data/raw/CIFAKE/train/REAL/1850 (6).jpg,0,real,cifake,cifake,unknown,train,32,32,d5e05996021c7e894ca487faebbeceabfb84fec3af86f2264708c8cb87f0d29b,train
data/raw/CIFAKE/train/REAL/1408 (5).jpg,0,real,cifake,cifake,unknown,train,32,32,0a8bdfbfd9da34493df46499815f2cd18ff344493f307969cbaf1bd5eb521d0b,train
data/raw/CIFAKE/train/FAKE/4555 (10).jpg,1,fake,cifake,cifake,unknown,train,32,32,cc69204792f02b120c0587f39775fe28d2f4bcfd251390ca31deb459e9465eed,train
data/raw/CIFAKE/train/REAL/1554 (4).jpg,0,real,cifake,cifake,unknown,train,32,32,e827fa41ab35c2a7a0f82621af9290325b704f1f0f8e1202330db4f8dcf0a83f,train
data/raw/CIFAKE/train/REAL/1541 (7).jpg,0,real,cifake,cifake,unknown,train,32,32,69b4b2002a5c0dc9a5afbc694ad77cc07c554ef38fecc3cea403ba0f16ef65ea,train
data/raw/CIFAKE/train/FAKE/4389 (3).jpg,1,fake,cifake,cifake,unknown,train,32,32,97f16ad36910e9354fdfd563a9b133d04dd5b9a583833384ff113a3160942ed2,train
data/raw/CIFAKE/train/FAKE/3420 (6).jpg,1,fake,cifake,cifake,unknown,train,32,32,498728bc4d4056ead56ea0ec49be9beb83ae97065e82856d90453b8bbb34e634,train
data/raw/CIFAKE/train/FAKE/4609 (9).jpg,1,fake,cifake,cifake,unknown,train,32,32,f3c3530484b3bcfb31ba30b0f67274c21aff361ff366818623c93ee9ff873a97,train
data/raw/CIFAKE/train/REAL/3415 (10).jpg,0,real,cifake,cifake,unknown,train,32,32,6a1f5750ba07f8c5ef8d1a8e7310f2386cbd4481bfd11554cbdd015a8cf8f65a,train
data/raw/CIFAKE/train/FAKE/5867 (9).jpg,1,fake,cifake,cifake,unknown,train,32,32,01cf545f9e57bc20f1b2cfb218d1ebf043830faae2d033d7c3a709414606c4b2,train
data/raw/CIFAKE/train/FAKE/5689.jpg,1,fake,cifake,cifake,unknown,train,32,32,6845f2bb6105fa1387a36f4b182dfa8a136f9b88d2ab26326444bf8c7093c075,train
data/raw/CIFAKE/train/FAKE/3018 (9).jpg,1,fake,cifake,cifake,unknown,train,32,32,b41f14286bdb76311f36cf852d262e18e2f038581cce8022635a5426a0f2f30b,train
data/raw/CIFAKE/train/FAKE/3996 (2).jpg,1,fake,cifake,cifake,unknown,train,32,32,42bf1a76213b818c60601fb16be9b4519c7ca829eb3da8ee427a7fabbec8f63d,train
data/raw/CIFAKE/train/FAKE/5841 (6).jpg,1,fake,cifake,cifake,unknown,train,32,32,8ed7d2d295646e1216cb4277fb8653ad03d4b6b5791b84f3c62be90e5d1ff717,train
data/raw/CIFAKE/train/REAL/0995 (10).jpg,0,real,cifake,cifake,unknown,train,32,32,5da1915d1cbef93fd779fd505c94a07d11f0cbfe01f26a52213593ead69f17b5,train
data/raw/CIFAKE/train/REAL/3290.jpg,0,real,cifake,cifake,unknown,train,32,32,b40067977c316b231167c0c4841ef83a7bd5581690c31f396e3fe3113a631962,train
data/raw/CIFAKE/train/FAKE/1157.jpg,1,fake,cifake,cifake,unknown,train,32,32,61dfd2504ca5d6efdf416b69bcfe2226c74022447b0ca2f2788d9b2a2639f27b,train
data/raw/CIFAKE/train/REAL/0547 (9).jpg,0,real,cifake,cifake,unknown,train,32,32,d1ac8a8cfabaf56088205a0ca6778b4889f5fbe9f317c3f694048e521e73115e,train
data/raw/CIFAKE/train/FAKE/3249 (2).jpg,1,fake,cifake,cifake,unknown,train,32,32,f1acabc3139055b6069f7be4c018c0091ab47855553986077ba02f284ab91995,train
data/raw/CIFAKE/train/FAKE/3102 (8).jpg,1,fake,cifake,cifake,unknown,train,32,32,f44a63f0cdbee742195d8f6f6595721144481e41ce4fd3bac45ba043a1a9423e,train
data/raw/CIFAKE/train/REAL/1693 (10).jpg,0,real,cifake,cifake,unknown,train,32,32,19361dd6b25d50276ff4b92b192e5dbe62b76d792aaa4b1f977675ab465abe91,train
data/raw/CIFAKE/train/FAKE/3391 (9).jpg,1,fake,cifake,cifake,unknown,train,32,32,2fb28a67034bcdd67f27ca123ae88f2c8cbd41f8543e9c9b788252bda27c5985,train
data/raw/CIFAKE/train/FAKE/5722 (3).jpg,1,fake,cifake,cifake,unknown,train,32,32,2b068e6ea2a8b8cc70c952725e4ab8647174cea4193ea439f0c126b81b763f12,train
data/raw/CIFAKE/train/REAL/3488 (6).jpg,0,real,cifake,cifake,unknown,train,32,32,e89a1cf43d61040ab85eea0469d5418b9d635b3e9d8cf2dc06cccb9d0336e00b,train
data/raw/CIFAKE/train/REAL/3587 (7).jpg,0,real,cifake,cifake,unknown,train,32,32,46135a572d09a9dfdfde2fbe1f6bc878e06e7dbe6cadd8d97946795a9b7d1dce,train
data/raw/CIFAKE/train/REAL/1585 (5).jpg,0,real,cifake,cifake,unknown,train,32,32,b267decf6efc22b4bf0c05f68a5354ff835cb4602013697a18954b7a512adfae,train
data/raw/CIFAKE/train/REAL/3693 (9).jpg,0,real,cifake,cifake,unknown,train,32,32,716fac2e16e3c4144e45aa5e19fc5fe292c072fd33ca18c4e2c9f1a0b3e7533d,train
data/raw/CIFAKE/train/REAL/4062 (10).jpg,0,real,cifake,cifake,unknown,train,32,32,181a1d3886accd4e19f9fa5c356c1e8e3ec649c60a15f905a4ae3c8c40f63be3,train
data/raw/CIFAKE/train/REAL/1043 (8).jpg,0,real,cifake,cifake,unknown,train,32,32,90f04859040cc0db5b083db09a8bbbed9a15e8a27838c2dfb76b8dda32a28660,train
data/raw/CIFAKE/train/FAKE/1866 (6).jpg,1,fake,cifake,cifake,unknown,train,32,32,3df0241afe22657581e1e56fdec23827f14b4655d18cec9ff3fb5f53104c5939,train
data/raw/CIFAKE/train/FAKE/3926 (3).jpg,1,fake,cifake,cifake,unknown,train,32,32,5de2c1ae970aff13549048ab3cb3ac9483bd64ac1a701d6e23033bda87893241,train
data/raw/CIFAKE/train/REAL/4604 (2).jpg,0,real,cifake,cifake,unknown,train,32,32,64a601f62b88713e6d6caddd4a2e9efaedb43d11f966a322b6ddc4b12ec58a17,train
data/raw/CIFAKE/train/REAL/3232 (9).jpg,0,real,cifake,cifake,unknown,train,32,32,098d72070c217ed3f956c0d667b2de086360313800ef7eed0027f176dc2e7415,train
data/raw/CIFAKE/train/FAKE/5812 (5).jpg,1,fake,cifake,cifake,unknown,train,32,32,91b97191a111ab4305f679c6cd68829cfd5d5825f8cb9f5aadcf23efb5dd1be2,train
data/raw/CIFAKE/train/FAKE/1204 (9).jpg,1,fake,cifake,cifake,unknown,train,32,32,c2b0314ad71a195e517cd954ae00bb147dde6914d2b4e29ea883fc900e2ef29f,train
data/raw/CIFAKE/train/FAKE/5798 (5).jpg,1,fake,cifake,cifake,unknown,train,32,32,f96732a3de4fc81259ccc7556a25046df2c1475c042509d390335d28a835f7ac,train
data/raw/CIFAKE/train/FAKE/2888 (9).jpg,1,fake,cifake,cifake,unknown,train,32,32,2716e35b6b157b7b208288e9e07bd9e598268ff2712755e0f433a62075f6b9d3,train
data/raw/CIFAKE/train/FAKE/2516 (8).jpg,1,fake,cifake,cifake,unknown,train,32,32,8140523672da19080998d01bc7941f688a985a85b513420389d09263e812581d,train
data/raw/CIFAKE/train/REAL/0098 (9).jpg,0,real,cifake,cifake,unknown,train,32,32,9e63dbe102de8a2d7c501565b50aae3d4f3d1d3674d7177e8a447003b82e4c1e,train
data/raw/CIFAKE/train/FAKE/5376 (10).jpg,1,fake,cifake,cifake,unknown,train,32,32,3a53576ec6f0cf3945dced4646f95647748806b49fe8814bcfe1551f3fa83eda,train
data/raw/CIFAKE/train/REAL/0460 (2).jpg,0,real,cifake,cifake,unknown,train,32,32,6b5a26ed6c87a07eb563a6adab57ec9fda0bc556ef01fafc0f8b777107d91873,train
data/raw/CIFAKE/train/FAKE/2748 (3).jpg,1,fake,cifake,cifake,unknown,train,32,32,38ee2cf5c3a7750229eec9ee4e33b3f9f6a6d6a68086bf94ac167f8da653831c,train
data/raw/CIFAKE/train/REAL/4505 (5).jpg,0,real,cifake,cifake,unknown,train,32,32,4d01aa948b52d9f520013f5d76466b1b31985ad7ad476b4f1a1a0d48b676364f,train
data/raw/CIFAKE/train/REAL/4054 (5).jpg,0,real,cifake,cifake,unknown,train,32,32,50ee1435d43d2fe26105f33b6e51f5500d82d305a5da83bc93144889ff2668bd,train
data/raw/CIFAKE/train/REAL/4662.jpg,0,real,cifake,cifake,unknown,train,32,32,2dbd204dfa7bb6e0af7f6688eef00fa06fc5a4a30641121e91f35e435a7b897f,train
data/raw/CIFAKE/train/REAL/3324 (8).jpg,0,real,cifake,cifake,unknown,train,32,32,250a6f83765a9c9768912a884c0d8d3bdb8c293bf6537b373c193abef88c571c,train
data/raw/CIFAKE/train/REAL/2123 (9).jpg,0,real,cifake,cifake,unknown,train,32,32,6603ef24723015fb3b9fddc7d93ef404b51cdf184d163558dd70b1c4a4264565,train
data/raw/CIFAKE/train/REAL/2695 (2).jpg,0,real,cifake,cifake,unknown,train,32,32,8a60cf1d532a539cbea6ee0aea91db8d6328d235708304aa83e7353c126effdd,train
data/raw/CIFAKE/train/FAKE/3138 (3).jpg,1,fake,cifake,cifake,unknown,train,32,32,3fbca67f9407a451ec6163a977e90ca2e799a05f49de7f2aa1fee303c535b46c,train
data/raw/CIFAKE/train/FAKE/4569 (2).jpg,1,fake,cifake,cifake,unknown,train,32,32,39e21ee8dd97495a1b48dab566d1966855cba18574d5816866e5ebfcc37dc872,train
data/raw/CIFAKE/train/REAL/0879 (10).jpg,0,real,cifake,cifake,unknown,train,32,32,8d008739fff7df08b314311c1b5cbbb79ffacdd5b38887f9c18043c07ec4f6ef,train
data/raw/CIFAKE/train/FAKE/1722 (7).jpg,1,fake,cifake,cifake,unknown,train,32,32,dca64dcc06050388692d507441d5512443ab2f372b2fbf7d80019cef11e47c26,train
data/raw/CIFAKE/train/REAL/1568 (7).jpg,0,real,cifake,cifake,unknown,train,32,32,cc641c5f5b3a2000466b7686a0a959aee302e2056b87be2f027c5f6f2760426f,train
data/raw/CIFAKE/train/REAL/3411 (10).jpg,0,real,cifake,cifake,unknown,train,32,32,5c31a4468f2167ea00d2b467186898ecdab5c3ba303fded627789483a340daf6,train
data/raw/CIFAKE/train/FAKE/5397 (10).jpg,1,fake,cifake,cifake,unknown,train,32,32,8b452303cf5b81c17ca151d5e904cf1a677cddf9a9a593b1cabc0bca13ba909c,train
data/raw/CIFAKE/train/REAL/2757 (5).jpg,0,real,cifake,cifake,unknown,train,32,32,33f7a3e881b8d4ad705cd609e8b2d7be0768ce5b0815c23b50ea9723dee6d711,train
data/raw/CIFAKE/train/FAKE/1700 (10).jpg,1,fake,cifake,cifake,unknown,train,32,32,91280b8ba6ee8334cee9c92140060a386d00b78c57491d77d6ad142ea1e8a2f1,train
data/raw/CIFAKE/train/FAKE/2041 (7).jpg,1,fake,cifake,cifake,unknown,train,32,32,80d20ba317e0b6fcd976c9ac080c3fe02ea466c00378016684d4aa22a3150ddd,train
data/raw/CIFAKE/train/REAL/1693 (4).jpg,0,real,cifake,cifake,unknown,train,32,32,d4530c5213462a8509730887bd2bf8fc3a01fd9ec061057590770f7c62aa666f,train
data/raw/CIFAKE/train/REAL/4046 (5).jpg,0,real,cifake,cifake,unknown,train,32,32,1c1abb8d455e096fdc0dab2fa88179404cf2e9b3bd5e468ba9fdbe20b8a583c1,train
data/raw/CIFAKE/train/FAKE/3665 (2).jpg,1,fake,cifake,cifake,unknown,train,32,32,a30e02f539d538faf0cb8faed59736068df18371c628d6e742ed1f71a7fde760,train
data/raw/CIFAKE/train/FAKE/4482 (6).jpg,1,fake,cifake,cifake,unknown,train,32,32,de36100e8929a8bf94147a74ea591436baa1ac669ccf6a63217082b0b8ed79a0,train
data/raw/CIFAKE/train/FAKE/2741 (8).jpg,1,fake,cifake,cifake,unknown,train,32,32,35f0d7f9ddcad2365c52187c08d4e6d23adcad62221c04994cc0769b8f7f0638,train
data/raw/CIFAKE/train/FAKE/2123 (3).jpg,1,fake,cifake,cifake,unknown,train,32,32,ac5a128eb2e2eebdea21c82fec13bfd2f7b5eb0a12523614668d78751f133d17,train
data/raw/CIFAKE/train/REAL/4622 (10).jpg,0,real,cifake,cifake,unknown,train,32,32,cb0c40093953a8a9f782d5bc5da2dad38f7d4bb65a66a434fa7b5e23cc25e00e,train
data/raw/CIFAKE/train/REAL/2685 (2).jpg,0,real,cifake,cifake,unknown,train,32,32,75419b82f16ed71c1f9ef9d4f22848601ed424afb4772cfc5501090df9fb2892,train
data/raw/CIFAKE/train/REAL/2552.jpg,0,real,cifake,cifake,unknown,train,32,32,88b550117c4734a6515009ab53c9ed8df8f9e9c0bab2bab7c6e99979075ce551,train
data/raw/CIFAKE/train/FAKE/1418 (8).jpg,1,fake,cifake,cifake,unknown,train,32,32,271dbf65dd0259f5de31462ba7111b9ba9ef58b48d0fb89ad35d0b3f53012370,train
data/raw/CIFAKE/train/REAL/1336 (8).jpg,0,real,cifake,cifake,unknown,train,32,32,f25e13b88864bd76f885395d0c60410803d6abcd5ade97db9452829b1b83a2d0,train
data/raw/CIFAKE/train/REAL/2274.jpg,0,real,cifake,cifake,unknown,train,32,32,07022e30b2f7ab3d62d77a6b945fa35cbb7b96eda971b5fa262ae15c797ba477,train
data/raw/CIFAKE/train/REAL/0974.jpg,0,real,cifake,cifake,unknown,train,32,32,c4bc4a73a690e63957dc8afff2572b654327299380d339102d16b9836ec8d6a9,train
data/raw/CIFAKE/train/REAL/4647 (5).jpg,0,real,cifake,cifake,unknown,train,32,32,b650c063658af0ebe030f1fd8f90d46ec04fbb2d92b9c49e619ffadc1c65ffb9,train
data/raw/CIFAKE/train/FAKE/1558 (5).jpg,1,fake,cifake,cifake,unknown,train,32,32,b98fed6d2d281874c43d7a93156a921a1e7104298d99ae13c925c5214e21724c,train
data/raw/CIFAKE/train/FAKE/3331 (9).jpg,1,fake,cifake,cifake,unknown,train,32,32,207f9b5c2885821b42ad2a490d409342c936d8ea29947ccee2ff16e200b80d0e,train
data/raw/CIFAKE/train/FAKE/5207 (7).jpg,1,fake,cifake,cifake,unknown,train,32,32,a3a9cd5d02577081f85f072fa033f004efed17241ed149e5eeae9a883cfefe00,train
data/raw/CIFAKE/train/FAKE/5880 (6).jpg,1,fake,cifake,cifake,unknown,train,32,32,a3d9fdb92c199f0322fa066b0d70a9d4b89f287b7dcd5be846d9a8e087b73b38,train
data/raw/CIFAKE/train/FAKE/1884 (6).jpg,1,fake,cifake,cifake,unknown,train,32,32,3a8222e7c01b7b89a404500a6ceb04cb53dc0e5c80d7dcad21d93518d4bc843b,train
data/raw/CIFAKE/train/FAKE/1343.jpg,1,fake,cifake,cifake,unknown,train,32,32,c9d0f96b3efc17c4dcb4a463381ad5295e2aed4205de2493e77c02e094a20961,train
data/raw/CIFAKE/train/REAL/4553 (4).jpg,0,real,cifake,cifake,unknown,train,32,32,ae6513fea04e0e8b087d58f587ac7d802335bbe7cd439168544d1050747f26da,train
data/raw/CIFAKE/train/REAL/4370 (2).jpg,0,real,cifake,cifake,unknown,train,32,32,cacb79f57bd8cbeed41cad9bce68c9cb3e472039fc645ecb28fe823b2ede39ec,train
data/raw/CIFAKE/train/REAL/4154 (3).jpg,0,real,cifake,cifake,unknown,train,32,32,b5ad2678c28e630425c5c4c2e8dfe5a331484086e28c4ec8c07a9082660541e2,train
data/raw/CIFAKE/train/FAKE/4816 (4).jpg,1,fake,cifake,cifake,unknown,train,32,32,84a581f8e5eb1cdca72d3efaa9e065947cb3afc3439b75e3f5b256ea4f66dfad,train
data/raw/CIFAKE/train/REAL/2975 (4).jpg,0,real,cifake,cifake,unknown,train,32,32,0249af3a78b88870aed49ae6fcd2e975a34e23728438103ca52eea48466fc69f,train
data/raw/CIFAKE/train/FAKE/4928 (4).jpg,1,fake,cifake,cifake,unknown,train,32,32,fd5d7a98d56df3d9cc1929d3cec35869c99faf35ee2144823069d9d821105b14,train
data/raw/CIFAKE/train/FAKE/3964 (5).jpg,1,fake,cifake,cifake,unknown,train,32,32,baaac57d75ecffeca35d8ec7c01f3109216d133abba9f0e947e24189772182f9,train
data/raw/CIFAKE/train/FAKE/3315 (5).jpg,1,fake,cifake,cifake,unknown,train,32,32,d90979db6abb535eb2b041d52e6635d565d77f48fb19c3ca8e7eba1dc43a5452,train
data/raw/CIFAKE/train/FAKE/1959 (4).jpg,1,fake,cifake,cifake,unknown,train,32,32,8762886b6a324a5a29c164eb049d648feb05f3bca68f80c9cb5c81c1f8f9e793,train
data/raw/CIFAKE/train/FAKE/3040 (6).jpg,1,fake,cifake,cifake,unknown,train,32,32,242ef80dead52ac3eace460cb8409fdafcfffdb53708c279dd8915b5cfa008db,train
data/raw/CIFAKE/train/FAKE/5756 (5).jpg,1,fake,cifake,cifake,unknown,train,32,32,3bbb1654eac83b6c4bc29e928415440df1756e4d6c6d2e9cfede1d80837ca57c,train
data/raw/CIFAKE/train/REAL/3418 (10).jpg,0,real,cifake,cifake,unknown,train,32,32,11b7d01c6f83f90c6ab0c9545e5c82c6e3265881fab50858389505cc4c2f02c0,train
data/raw/CIFAKE/train/REAL/2113 (4).jpg,0,real,cifake,cifake,unknown,train,32,32,bda1c1092e40ddd2aea3836b63dc46dde34b0f59910dafb25f47f37c2be1c2a4,train
data/raw/CIFAKE/train/FAKE/4411.jpg,1,fake,cifake,cifake,unknown,train,32,32,99dfc1ca9e9180452f6de9968757676593ad202dc678ba0b426d7cf9049c1326,train
data/raw/CIFAKE/train/REAL/2063 (4).jpg,0,real,cifake,cifake,unknown,train,32,32,17d8d812298675baabf8e6b56102d17b6e862284115cc94c2a579b1c7cac55bc,train
data/raw/CIFAKE/train/REAL/4639 (7).jpg,0,real,cifake,cifake,unknown,train,32,32,cb8278e7772a9c149dada6ff464d594ba2d62db14a9d1d5a40cfb8b54ae1f06a,train
data/raw/CIFAKE/train/REAL/4450 (8).jpg,0,real,cifake,cifake,unknown,train,32,32,dac17e6dd5268ef69cb30983bf4313bdb265f8fa5078012de41af3f879cc98ab,train
data/raw/CIFAKE/train/REAL/4294 (4).jpg,0,real,cifake,cifake,unknown,train,32,32,c49c2d5e2ecd98d98ca980eda2e02c54be48be959f500e9945e11de6be3c6d65,train
data/raw/CIFAKE/train/FAKE/4157 (10).jpg,1,fake,cifake,cifake,unknown,train,32,32,ced76d37aeda62c9144cd2c61deb4d485f5086587b2c4427b6f31a9f9645f651,train
data/raw/CIFAKE/train/FAKE/5903.jpg,1,fake,cifake,cifake,unknown,train,32,32,3e6e8bab34ad5e6a8072a952cddc3546422f14ddfbbfcf6f7b3e862bfeadcfc1,train
data/raw/CIFAKE/train/FAKE/4315 (5).jpg,1,fake,cifake,cifake,unknown,train,32,32,85a9fe139c0a3131c960d06df933c0c6c35f8ef158e5093d67a0adf444ab40d0,train
data/raw/CIFAKE/train/REAL/4472 (3).jpg,0,real,cifake,cifake,unknown,train,32,32,42355f09b5d26e07b3d5e8a779099e16d4dd74a1c3494ecdfe8e3af34a7086c5,train
data/raw/CIFAKE/train/REAL/3669 (3).jpg,0,real,cifake,cifake,unknown,train,32,32,b9264b34c305301e1792f1ba33eb7be8d510e59d1e05280d1f26e41e07efd404,train
data/raw/CIFAKE/train/FAKE/1603 (3).jpg,1,fake,cifake,cifake,unknown,train,32,32,a37edfd8bb250003b14f58ee6ac4945e053aa60a604271e723d7f451e2b60ba5,train
data/raw/CIFAKE/train/REAL/0166 (2).jpg,0,real,cifake,cifake,unknown,train,32,32,b24e19eab8e6410831aab973fe52b464420aa9f9ddf5f6822a415fe73044a14e,train
data/raw/CIFAKE/train/REAL/3258 (5).jpg,0,real,cifake,cifake,unknown,train,32,32,eb194e38253c71af921613c1d7596ed44ab2d6d9960509b09d9a3a211cd68fd1,train
data/raw/CIFAKE/train/FAKE/1337.jpg,1,fake,cifake,cifake,unknown,train,32,32,746f44cba894f99f252471e99a3243f0eb6a15bd743ce1f2cd864d8fc73ecd99,train
data/raw/CIFAKE/train/FAKE/3220 (6).jpg,1,fake,cifake,cifake,unknown,train,32,32,ac884f52c395270c508b8e26eb96b9de8ffb867e7d8a1e8fabbdd4d31d26f68a,train
data/raw/CIFAKE/train/FAKE/4633.jpg,1,fake,cifake,cifake,unknown,train,32,32,a5604df812cd7f15f31c702a3f38c72907611e8292d66c046237f6edbf7c299d,train
data/raw/CIFAKE/train/REAL/2022 (9).jpg,0,real,cifake,cifake,unknown,train,32,32,49fee3785038828d65c7de4a98203796658be2492176d7ee68f80b00df1d5a61,train
data/raw/CIFAKE/train/REAL/1521 (10).jpg,0,real,cifake,cifake,unknown,train,32,32,e4b9d0155e4261679b02e27443f156419707f89918d38e3f5a2edd70a1e612ea,train
data/raw/CIFAKE/train/FAKE/1998 (4).jpg,1,fake,cifake,cifake,unknown,train,32,32,308c1fb315d95e6ebe5c966677aad3bb9384d226e6e35fe33e0c4d30b39514a6,train
data/raw/CIFAKE/train/FAKE/5600 (7).jpg,1,fake,cifake,cifake,unknown,train,32,32,05485e2f66d7250520306eaca6bf83a48f44735bfabb5dca9d5b6b226881edda,train
data/raw/CIFAKE/train/FAKE/2956 (10).jpg,1,fake,cifake,cifake,unknown,train,32,32,6e113b1059d0a225d65ef9e6b44d2a134e8ef99df45efbfa10885d083afd71e0,train
data/raw/CIFAKE/train/FAKE/3595 (3).jpg,1,fake,cifake,cifake,unknown,train,32,32,09781279f968c8f138ea8dac556965957804aa86d26add3d190590d177cd50f6,train
data/raw/CIFAKE/train/FAKE/1773 (4).jpg,1,fake,cifake,cifake,unknown,train,32,32,c22593aa01b566288e88d7c5023fd39d10a41974eb874fc42423a1a34d60cffb,train
